time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name
2020-06-05 21:07:04-04:00,AAPL,company stock closes record high driving tech etfs gains company stock closed record high friday amid optimism smartphone industry ability withstand coronavirus crisis bolstered market encouraged fed stimulus reopening economy drove tech etfs higher company rallied session close day,"Apple stock closed at a record high Friday amid optimism for the smartphone industry’s ability to withstand the coronavirus crisis and bolstered by a market that is encouraged by Fed stimulus and reopening the economy, which drove tech ETFs higher. Apple rallied 2.9% in the session to close the day at $331.50.",https://www.etftrends.com/apple-stock-closes-at-record-high-driving-tech-etfs-to-gains/,Positive,"Apple Stock Closes At Record High, Driving Tech ETFs To Gains",ETF Trends
2020-06-05 16:57:46-04:00,AAPL,credit suisse hikes company price target credits app store growth despite cautious view iphone credit suisse raised price target company crediting growth app store,"Despite having a cautious view on the iPhone, Credit Suisse raised the price target for Apple, crediting the growth from the App Store.",https://www.youtube.com/watch?v=XWjI_9113kc,Positive,"Credit Suisse hikes Apple price target, credits App Store growth",Yahoo Finance
2020-06-05 15:33:02-04:00,AAPL,gene munster companies sustainable benefit longer term gene munster founder managing partner loup ventures joins power lunch discuss winners losers tech sector,"Gene Munster, founder and managing partner of Loup Ventures, joins 'Power Lunch' to discuss the winners and losers of the tech sector.",https://www.youtube.com/watch?v=QNCeWVVnAAU,Positive,Gene Munster on companies that will have a sustainable benefit longer term,CNBC Television
2020-06-05 13:55:30-04:00,AAPL,company stock heads new record close company inc shares aapl friday afternoon trading track record new time closing high gains hold end session,"Apple Inc. shares AAPL, +2.47% are up 2.6% in Friday afternoon trading and on track to record a new all-time closing high if the gains hold through the end of the session.",https://www.marketwatch.com/story/apple-stock-heads-for-new-record-close-2020-06-05,Positive,Apple stock heads for new record close,Market Watch
2020-06-05 13:38:13-04:00,AAPL,company stock still buy even trillion market cap plain sight time investors resist inevitable rise company stock company headed toward trillion market cap provide steady returns,Now isn't the time for investors to resist the inevitable rise in Apple stock. The company is headed toward a $2 trillion market cap and will provide steady returns.,https://investorplace.com/2020/06/apple-stock-is-still-a-buy-even-with-2-trillion-market-cap-in-plain-sight/,Positive,Apple Stock Is Still a Buy Even With $2 Trillion Market Cap in Plain Sight,InvestorPlace
2020-06-05 13:19:02-04:00,AAPL,company reportedly offers coronavirus tests returning employees company reportedly offering coronavirus tests employees bay area campus begin return office months working home addition temperature taken required wear mask one infinite loop company workers option get nasal,"Apple is reportedly offering coronavirus tests to employees at its Bay Area campus as they begin to return to the office after months of working from home. In addition to having their temperature taken and being required to wear a mask at One Infinite Loop, Apple workers will have the option to get a nasal.",https://nypost.com/2020/06/05/apple-reportedly-offers-coronavirus-tests-to-returning-employees/,Neutral,Apple reportedly offers coronavirus tests to returning employees,New York Post
2020-06-05 13:01:48-04:00,AAPL,maga stocks trade may like massive trump rallies centered around maga today rally wall street makes sense acronym aligned tech giants post maga stocks trade appeared first investorplace,"You may not like the massive Trump rallies centered around MAGA, but today’s rally on Wall Street makes more sense with these acronym-aligned tech giants.
The post 4 ‘MAGA’ Stocks to Trade appeared first on InvestorPlace.",https://investorplace.com/2020/06/4-maga-stocks-to-buy/,Positive,4 ‘MAGA’ Stocks to Trade,InvestorPlace
2020-06-05 11:25:00-04:00,AAPL,broadcom hints iphone delay broadcom indicated normal revenue uptick orders company next generation iphone pushed fourth quarter,Broadcom indicated that the normal revenue uptick from orders from Apple for its next-generation iPhone is being pushed out into the fourth quarter.,https://www.fool.com/investing/2020/06/05/broadcom-hints-at-iphone-delay.aspx,Neutral,Broadcom Hints at iPhone Delay,The Motley Fool
2020-06-05 10:29:00-04:00,AAPL,company covid tests temperature checks employees return offices report says details coming company plans keep employees safe return offices,Details are coming out about how Apple plans to keep employees safe as they return to offices.,https://www.cnet.com/news/apple-will-have-covid-tests-temperature-checks-as-employees-return-to-offices-report-says/,Neutral,"Apple will have COVID tests, temperature checks as employees return to offices, report says",CNET
2020-06-05 10:23:22-04:00,AAPL,nasdaq stocks buy index hits record nasdaq notched time high thursday best nasdaq stocks buy break,The Nasdaq-100 notched an all-time high on Thursday. Here are the best Nasdaq stocks to buy when they break out.,https://investorplace.com/2020/06/3-nasdaq-stocks-to-buy-as-the-index-hits-a-record/,Positive,3 Nasdaq Stocks to Buy as the Index Hits a Record,InvestorPlace
2020-06-05 10:00:00-04:00,AAPL,smartphone market expected tank year thanks covid pandemic hurt smartphone demand rest year,The pandemic will hurt smartphone demand for the rest of the year.,https://www.fool.com/investing/2020/06/05/the-smartphone-market-is-expected-to-tank-12-this.aspx,Negative,The Smartphone Market Is Expected to Tank 12% This Year Thanks to COVID-19,The Motley Fool
2020-06-05 09:22:00-04:00,AAPL,company iphone delay could blessing disguise rumors iphone delayed big deal,"There are rumors of the 5G iPhone being delayed, but that shouldn't be a big deal.",https://www.fool.com/investing/2020/06/05/apples-5g-iphone-delay-may-be-blessing-disguise.aspx,Positive,Apple's 5G iPhone Delay Could Be a Blessing in Disguise,The Motley Fool
2020-06-05 07:24:22-04:00,AAPL,company reportedly giving coronavirus tests staff return office company offering staff covid tests temperature checks return office according bloomberg report,"Apple is offering staff Covid-19 tests and temperature checks as they return to the office, according to a Bloomberg report.",https://www.cnbc.com/2020/06/05/apple-covid-19-tests-staff.html,Neutral,Apple is reportedly giving coronavirus tests to staff as they return to the office,CNBC
2020-06-05 00:07:30-04:00,AAPL,company per share case horizon analyst says company inc nasdaq aapl weathered economic impact novel coronavirus pandemic jacques cousteau like fashion consumer electronics company could become first cross trillion market valuation end according wedbush,"Apple Inc. (NASDAQ: AAPL) has weathered the economic impact of the novel coronavirus pandemic in a ""Jacques Cousteau-like fashion,"" and the consumer electronics company could become the first to cross $2 trillion in market valuation by the end of 2021, according to Wedbush.",https://www.benzinga.com/news/20/06/16186352/apple-425-per-share-case-on-the-horizon-analyst-says,Positive,"Apple $425 Per Share Case 'On The Horizon,' Analyst Says",Benzinga
2020-06-04 17:51:27-04:00,AAPL,company tracking iphones stolen protests yahoo finance dan howley reports company tracking phones looted protests following death george floyd police custody,Yahoo Finance's Dan Howley reports on Apple tracking phones that were looted during protests following the death of George Floyd while in police custody.,https://www.youtube.com/watch?v=JUuM2i182SI,Neutral,Apple is tracking iPhones that were stolen during protests,Yahoo Finance
2020-06-04 16:52:33-04:00,AAPL,hardware analyst toni sacconaghi growth potential company watch toni sacconaghi hardware analyst joins closing bell discuss outlook company watch,"Toni Sacconaghi, hardware analyst, joins ""Closing Bell"" to discuss his outlook on the Apple watch.",https://www.youtube.com/watch?v=oZJBD89jUiY,Neutral,Hardware analyst Toni Sacconaghi on growth potential for Apple Watch,CNBC Television
2020-06-04 13:47:01-04:00,AAPL,faang stocks seem immune covid five component faang stocks facebook inc nasdaq fb amazon com inc nasdaq amzn company inc,"Of the five component FAANG stocks — Facebook, Inc. (NASDAQ: FB), Amazon.com, Inc (NASDAQ: AMZN), Apple, Inc.",https://www.benzinga.com/news/20/06/16182011/faang-stocks-seem-immune-to-covid-19,Positive,FAANG Stocks Seem Immune To COVID-19,Benzinga
2020-06-04 13:08:07-04:00,AAPL,defending company tv soon write streaming video service company streaming video service company tv slow start wall street analyst thinks consumer electronics giant still make success,"Apple's streaming video service Apple TV+ is off to a slow start, but a Wall Street analyst thinks the consumer electronics giant can still make it a success.",https://www.investors.com/news/technology/click/apple-tv-plus-outlook-improving-analyst-says/,Positive,Defending Apple TV+: Too Soon To Write Off Streaming Video Service,Investors Business Daily
2020-06-04 11:06:11-04:00,AAPL,promises company ceo tim cook made fighting racism heard many feel afraid afraid communities afraid daily lives cruelly afraid skin,"""I have heard from so many that you feel afraid — afraid in your communities, afraid in your daily lives, and, most cruelly of all, afraid in your own skin.""",https://www.forbes.com/sites/johnkoetsier/2020/06/04/4-promises-apple-ceo-tim-cook-just--made-on-fighting-racism/,Neutral,4 Promises Apple CEO Tim Cook Just  Made On Fighting Racism,Forbes
2020-06-04 10:19:03-04:00,AAPL,company ceo tim cook addresses george floyd protests open letter must open letter titled speaking racism company ceo tim cook urged company employees confront everyday experience deeply rooted discrimination tech exec identify specific dollar amount said company donating organizations including equal justice initiative challenge racial injustice mass,"In an open letter titled “Speaking Up on Racism,” Apple CEO Tim Cook urged the company’s employees to confront “the everyday experience of deeply rooted discrimination.” The tech exec did not identify a specific dollar amount, but said the company is “donating to organizations including the Equal Justice Initiative, which challenge racial injustice and mass",https://deadline.com/2020/06/apple-ceo-tim-cook-george-floyd-protests-open-letter-1202951042/,Neutral,Apple CEO Tim Cook Addresses George Floyd Protests In Open Letter: “We Must Do More”,Deadline
2020-06-04 10:18:00-04:00,AAPL,company stock worth trillion one analyst says soon,One analyst says it soon will be.,https://www.fool.com/investing/2020/06/04/is-apple-stock-worth-2-trillion.aspx,Positive,Is Apple Stock Worth $2 Trillion?,The Motley Fool
2020-06-04 10:01:15-04:00,AAPL,company ceo tim cook speaks george floyd killing racism open letter company ceo tim cook published open letter decrying police killing george floyd much longer history racism preceded letter appeared company website thursday largely identical memo cook sent company employees sunday addressing floyd death protests followed,"Apple CEO Tim Cook has published an open letter decrying the police killing of George Floyd and the “much longer history of racism” that preceded it. The letter, which appeared on Apple’s website Thursday, is largely identical to the memo Cook sent Apple employees Sunday addressing Floyd’s death and the protests that have followed.",https://nypost.com/2020/06/04/apple-ceo-tim-cook-speaks-out-on-george-floyd-killing-racism/,Neutral,"Apple CEO Tim Cook speaks out on George Floyd killing, racism in open letter",New York Post
2020-06-04 09:08:00-04:00,AAPL,company ceo tim cook speaks george floyd racism open letter cook says people must commit creating better world,"Cook says people must commit to creating a better, more just world.",https://www.cnet.com/news/apple-ceo-tim-cook-speaks-out-on-george-floyd-racism-in-open-letter/,Neutral,"Apple CEO Tim Cook speaks out on George Floyd, racism in open letter",CNET
2020-06-04 08:36:42-04:00,AAPL,company ceo tim cook published open letter racism addresses senseless death george floyd policy custody deeply rooted discrimination justice system disproportionate toll disease black brown communities inequalities childhood education,"It addresses the ""senseless"" death of George Floyd while in policy custody and ""deeply rooted discrimination"" in our justice system, the ""the disproportionate toll of disease on Black and Brown communities"" and the inequalities in childhood education.",https://www.cnbc.com/2020/06/04/apple-ceo-tim-cooks-open-letter-on-racism.html,Neutral,Apple CEO Tim Cook just published an open letter on racism — here it is,CNBC
2020-06-04 07:30:44-04:00,AAPL,services could drive company stock trillion market cap company nasdaq aapl sneaking towards new time high course past week,Apple (NASDAQ: AAPL) has been sneaking towards a new all-time high over the course of this past week.,https://247wallst.com/technology-3/2020/06/04/services-could-drive-apple-stock-to-2-trillion-market-cap/,Positive,Services Could Drive Apple Stock to $2 Trillion Market Cap,24/7 Wall Street
2020-06-03 19:20:38-04:00,AAPL,company tracking iphones stolen stores company sending clear message people stolen iphones stores tracked,"Apple is sending a clear message to people who've stolen iPhones from its stores: You're ""being tracked.""",https://www.cnn.com/2020/06/03/tech/iphones-stolen-warning-message/index.html,Neutral,Apple is tracking iPhones stolen from its stores,CNN Business
2020-06-03 14:37:00-04:00,AAPL,dow jones points boeing stock soars company app store sees sustained demand possible activist stake boeing lit fire stock analyst sees app store helping drive services growth company,"A possible activist stake in Boeing lit a fire under the stock, and an analyst sees the App Store helping to drive services growth for Apple.",https://www.fool.com/investing/2020/06/03/dow-jones-up-400-points-as-boeing-stock-soars-appl.aspx,Positive,"Dow Jones Up 400 Points as Boeing Stock Soars, Apple's App Store Sees Sustained Demand",The Motley Fool
2020-06-03 11:00:13-04:00,AAPL,morgan stanley bullish rising app store revenue raises company price target data sensor tower points company inc nasdaq aapl growing app store net revenue year year may trend bodes well stock according morgan stanley,"Data from Sensor Tower points to Apple Inc. (NASDAQ: AAPL) growing its App Store net revenue by 39% year-over-year in May, and this trend bodes well for the stock, according to Morgan Stanley.",https://www.benzinga.com/analyst-ratings/analyst-color/20/06/16168978/morgan-stanley-bullish-on-rising-app-store-revenue-raises-apple-price-target,Positive,"Morgan Stanley Bullish On Rising App Store Revenue, Raises Apple Price Target",Benzinga
2020-06-03 10:56:17-04:00,AAPL,company must face u shareholder lawsuit ceo iphone china comments federal judge said company inc must face part lawsuit claiming fraudulently concealed falling demand iphones especially china leading tens billions dollars shareholder losses,"A federal judge said Apple Inc  must face part of a lawsuit claiming it fraudulently concealed falling demand for iPhones, especially in China, leading to tens of billions of dollars in shareholder losses.",https://www.reuters.com/article/us-apple-lawsuit/apple-must-face-u-s-shareholder-lawsuit-over-ceos-iphone-china-comments-idUSKBN23A2CN,Negative,"Apple must face U.S. shareholder lawsuit over CEO's iPhone, China comments",Reuters
2020-06-03 10:15:17-04:00,AAPL,company card debuts sign bonus partnership walgreens company rewards based credit card company card offering first sign bonus partnership walgreens monday june company walgreens introduced new offer pay consumers daily cash get new company card spend walgreens within first days,"Apple’s rewards-based credit card, Apple Card, is offering its first sign-up bonus in partnership with Walgreens. On Monday, June 1, Apple and Walgreens introduced a new offer that will pay consumers $50 in Daily Cash when they get a new Apple Card and spend $50 or more at Walgreens within their first 30 days of […]",https://techcrunch.com/2020/06/03/apple-card-debuts-a-50-sign-up-bonus-in-partnership-with-walgreens/,Positive,Apple Card debuts a $50 sign-up bonus in partnership with Walgreens,TechCrunch
2020-06-03 07:18:35-04:00,AAPL,company next big thing live concert streaming company next big thing live concert streaming,Apple's Next Big Thing: Live Concert Streaming,https://seekingalpha.com/article/4351687-apples-next-big-thing-live-concert-streaming,Neutral,Apple's Next Big Thing: Live Concert Streaming,Seeking Alpha
2020-06-03 06:37:00-04:00,AAPL,largest stock positions performed made big moves pandemic heavily invested,"I've made some big moves during the pandemic, and here's what I'm most heavily invested in now.",https://www.fool.com/investing/2020/06/03/here-are-my-5-largest-stock-positions-and-how-they.aspx,Positive,Here Are My 5 Largest Stock Positions and How They've Performed in 2020,The Motley Fool
2020-06-03 04:57:23-04:00,AAPL,peloton makes fitness app available company tv pandemic demand surge peloton interactive inc nasdaq pton made fitness app available company inc,Peloton Interactive Inc. (NASDAQ: PTON) has made its fitness app available on Apple Inc.,https://www.benzinga.com/news/20/06/16166393/peloton-makes-its-fitness-app-available-on-apple-tv-after-pandemic-demand-surge,Positive,Peloton Makes Its Fitness App Available On Apple TV After Pandemic Demand Surge,Benzinga
2020-06-03 00:00:01-04:00,AAPL,company former europe boss raised million invest start ups pascal cagni company former head europe middle east africa hopes cash start ups flourish pandemic,"Pascal Cagni, Apple's former head of Europe, Middle East and Africa, hopes to cash in on start-ups that flourish after the pandemic.",https://www.cnbc.com/2020/06/03/apple-pascal-cagni-vc-europe.html,Positive,Apple's former Europe boss has raised $88 million to invest in start-ups,CNBC
2020-06-02 17:26:00-04:00,AAPL,company software tracks iphones stolen looting image stolen iphone message warning device locked returned store showed twitter post,An image of a stolen iPhone with a message warning the device was locked and should be returned to the store showed up in a Twitter post.,https://www.fool.com/investing/2020/06/02/apples-software-tracks-iphones-stolen-during-looti.aspx,Neutral,Apple's Software Tracks iPhones Stolen During Looting,The Motley Fool
2020-06-02 15:34:00-04:00,AAPL,company dives original podcasts fortify company music latest addition feature conversations today biggest stars,The latest addition will feature conversations with some of today's biggest stars.,https://www.fool.com/investing/2020/06/02/apple-dives-further-into-original-podcasts-to-fort.aspx,Positive,Apple Dives Further Into Original Podcasts to Fortify Apple Music,The Motley Fool
2020-06-02 13:39:36-04:00,AAPL,company india future normal economy returns company huge potential growth avenue india current ability reasonably sell million units,Apple has a huge potential growth avenue in India with the current ability to reasonably sell 15 million units.,https://seekingalpha.com/article/4351537-apple-india-is-future-after-normal-economy-returns,Positive,Apple: India Is The Future After The Normal Economy Returns,Seeking Alpha
2020-06-02 12:47:00-04:00,AAPL,company slashes prices china ahead major online shopping festival iphone maker trying keep momentum recovery going,The iPhone maker is trying to keep the momentum of its recovery going.,https://www.fool.com/investing/2020/06/02/apple-slashes-prices-in-china-ahead-of-a-major-onl.aspx,Neutral,Apple Slashes Prices in China Ahead of a Major Online Shopping Festival,The Motley Fool
2020-06-02 10:12:58-04:00,AAPL,company tracking iphones stolen looters company eerie message looters pillaged stores recent protests watching thieves made iphones ransacked company retail locations recent days quickly learned gadgets loaded special security software displayed message screens indicating,"Apple has an eerie message for the looters who have pillaged its stores during recent protests: We’re watching you. Thieves who made off with iPhones from ransacked Apple retail locations in recent days quickly learned that the gadgets were loaded with special security software, as they displayed a message on their screens indicating that their.",https://nypost.com/2020/06/02/apple-is-tracking-iphones-stolen-by-looters/,Neutral,Apple is tracking iPhones stolen by looters,New York Post
2020-06-02 09:00:00-04:00,AAPL,smartphone market took major covid hit one might expect people buy many smartphones deadly pandemic,"As one might expect, people don't buy as many smartphones during a deadly pandemic.",https://www.fool.com/investing/2020/06/02/the-smartphone-market-took-a-major-covid-19-hit-in.aspx,Neutral,The Smartphone Market Took a Major COVID-19 Hit in Q1,The Motley Fool
2020-06-02 07:31:23-04:00,AAPL,company stock may still bargain depending upon strategy cautious investors consider whether optimism surrounding company stock might overstated post company stock may still bargain depending upon strategy appeared first investorplace,"Cautious investors should consider whether the optimism surrounding Apple stock might be overstated.
The post Apple Stock May Still Be a Bargain, Depending upon Your Strategy appeared first on InvestorPlace.",https://investorplace.com/2020/06/apple_stock/,Positive,"Apple Stock May Still Be a Bargain, Depending upon Your Strategy",InvestorPlace
2020-06-02 06:06:00-04:00,AAPL,could company worth trillion years forecast outlandish might seem surface,This forecast isn't as outlandish as it might seem on the surface.,https://www.fool.com/investing/2020/06/02/could-apple-be-worth-2-trillion-in-just-4-years.aspx,Positive,Could Apple Be Worth $2 Trillion in Just 4 Years?,The Motley Fool
