time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name,sentiment
2018-07-26 20:00:00-04:00,TWTR,tech dead alive trades fast money traders walk tech graveyard figure stocks,"The ""Fast Money"" traders walk through the tech graveyard and figure out what to do with 4 stocks.",https://www.youtube.com/watch?v=l3yk-c67JQo,Neutral,Is Tech dead or alive? 4 trades,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,twitter continues sink percent analysts say needs change youssef squali suntrust robinson humphrey robert luna surevest wealth management join closing bell team share twitter needs clean act,Youssef Squali of SunTrust Robinson Humphrey and Robert Luna of Surevest Wealth Management join the 'Closing Bell' team to share what Twitter needs to do to clean up its act.,https://www.youtube.com/watch?v=WPIFLIrXlKo,Neutral,Twitter continues to sink 20 percent. Here's what analysts say needs to change,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,final trade googl tbt fast money traders share final trades day including alphabet cypress semi,"The ""Fast Money"" traders share their final trades of the day including Alphabet and Cypress Semi.",https://www.youtube.com/watch?v=XF8j1aAAOgA,Neutral,"Final Trade: GOOGL, TBT and more",CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,closing bell exchange overall market continue rally without fang discussing current state markets andy kapyrin regent atlantic gordon charlop rosenblatt securities cnbc rick santelli,"Discussing the current state of the markets with Andy Kapyrin, Regent Atlantic; Gordon Charlop, Rosenblatt Securities; and CNBC's Rick Santelli.",https://www.youtube.com/watch?v=z2HdvvWwtAU,Neutral,Closing Bell Exchange: Overall market can continue to rally without FANG,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,social media stocks slammed jim lacamp ubs sarat sethi douglas c lane associates join closing bell discuss social media stocks impacted market week closing bell,Jim Lacamp of UBS and Sarat Sethi of Douglas C. Lane and Associates join 'Closing Bell' to discuss how social media stocks impacted the market this week after the closing bell.,https://www.youtube.com/watch?v=aNfD_LyMNCE,Neutral,Social media stocks slammed,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,twitter plunges percent go bull bear dan ives gbh insights scott kessler cfra join power lunch team discuss feeling bullish bearish twitter,Dan Ives of GBH Insights and Scott Kessler of CFRA join the 'Power Lunch' team to discuss why they're feeling bullish or bearish on Twitter.,https://www.youtube.com/watch?v=CclHB3vLCi4,Neutral,Twitter plunges 20 percent: Do you go bull or bear?,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,see divergence faang stocks next months munster gene munster loup ventures managing partner kevin delaney quartz editor chief discuss performance large cap technology sector,"Gene Munster, Loup Ventures managing partner, and Kevin Delaney, Quartz editor-in-chief, discuss the performance in the large-cap technology sector",https://www.youtube.com/watch?v=grfulFAW-t8,Neutral,We'll see divergence in FAANG stocks in next 6-12 months: Munster,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,quick outlook amazon twitter facebook disruptive tech research lou basenese outlook amazon twitter facebook,"Disruptive Tech Research's Lou Basenese on the outlook for Amazon, Twitter and Facebook.",https://www.youtube.com/watch?v=slcczeJw09I,Neutral,"Quick outlook for Amazon, Twitter and Facebook",Fox Business,-1
2018-07-26 20:00:00-04:00,TWTR,twitter reports loss monthly users fbn maria bartiromo dagen mcdowell breaks twitter second quarter results,FBN's Maria Bartiromo and Dagen McDowell breaks down Twitter's second-quarter results.,https://www.youtube.com/watch?v=E4oz_aBleqQ,Neutral,Twitter reports 2Q loss in monthly users,Fox Business,-1
2018-07-26 20:00:00-04:00,TWTR,earnings movers blitz halftime report traders discuss day biggest movers,"The ""Halftime Report"" traders discuss some of the day's biggest movers.",https://www.youtube.com/watch?v=_ylyE6y6DWo,Neutral,Earnings movers in the Blitz.,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,twitter tumbles reports decline users squawk street crew weighs twitter quarterly results,"The ""Squawk on the Street"" crew weighs in on Twitter's quarterly results.",https://www.youtube.com/watch?v=MUKCqb-QAWA,Neutral,Twitter tumbles on reports of decline in users,CNBC Television,-1
2018-07-26 20:00:00-04:00,TWTR,svb financial breaks earnings growth accelerates amazon surge much help nasdaq svb financial delivered another quarter better expected accelerating growth late thursday chipotle mexican grill digital sales intel tanks results next generation chip delayed next year,"Amazon surge not much help to Nasdaq. SVB Financial delivered another quarter of better-than-expected, accelerating growth late Thursday. Chipotle Mexican Grill digital sales are up 33%. Intel tanks on results as their next generation chip is delayed until next year.",https://www.youtube.com/watch?v=zqTLPUENXUc,Neutral,SVB Financial Breaks Out As Earnings Growth Accelerates,Investors Business Daily,-1
2018-07-29 20:00:00-04:00,TWTR,facebook rebound billion loss value tweeter tech moment truth mobile nations senior editor russell holly discusses facebook gain back momentum technology giant stock price plummeted holly also discussed twitter recover stock price dropped purging fake user accounts,Mobile Nations senior editor Russell Holly discusses how Facebook can gain back momentum after the technology giant's stock price plummeted. Holly also discussed how Twitter can recover after its stock price dropped from purging fake user accounts.,https://www.youtube.com/watch?v=sz9dZlnNVXo,Neutral,How Facebook can rebound after its $120 billion loss in value/Tweeter...Tech´s moment of truth,Fox Business,0
2018-07-30 20:00:00-04:00,TWTR,tech stock selloff overdone neuberger berman senior research analyst daniel flax state tech sector overall markets,Neuberger Berman senior research analyst Daniel Flax on the state of the tech sector and the overall markets.,https://www.youtube.com/watch?v=6Yqop-C09eA,Neutral,Was the tech stock selloff overdone?,Fox Business,-1
2018-07-30 20:00:00-04:00,TWTR,jim cramer facebook caterpillar lam research applied materials thestreet founder action alerts plus portfolio manager jim cramer weighs tuesday trending stocks floor new york stock exchange including facebook caterpillar lam research applied materials,"TheStreet's founder and Action Alerts PLUS Portfolio Manager Jim Cramer weighs in on Tuesday's trending stocks from the floor of the New York Stock Exchange including Facebook, 3M, Caterpillar, Lam Research and Applied materials.",https://www.youtube.com/watch?v=w-uGzXgZE0U,Neutral,"Jim Cramer on Facebook, 3M, Caterpillar, Lam Research and Applied Materials",The Street,-1
2018-08-01 20:00:00-04:00,TWTR,role social media play policing platforms wray fbi director christopher wray social media companies role reducing interference u elections,FBI Director Christopher Wray on social media companies role in reducing interference in U.S. elections.,https://www.youtube.com/watch?v=r2MtCAfjcCY,Neutral,Role for social media to play in policing their own platforms: Wray,Fox Business,0
2018-08-01 20:00:00-04:00,TWTR,twitter ceo addresses shadow banning concerns american majority ceo ned ryun twitter ceo jack dorsey addressing concerns shadow banning social networking platform,American Majority CEO Ned Ryun on Twitter CEO Jack Dorsey addressing concerns of 'shadow banning' on the social networking platform.,https://www.youtube.com/watch?v=pXBL-ky_aZ0,Neutral,Twitter CEO addresses 'shadow banning' concerns,Fox Business,0
2018-08-05 20:00:00-04:00,TWTR,buy twitter dip winnebago rally earnings askhalftime halftime report traders take viewer questions twitter winnebago lpl financial intel,"The ""Halftime Report"" traders take viewer questions on Twitter, Winnebago, LPL Financial and Intel.",https://www.youtube.com/watch?v=oeD4BG6wja4,Neutral,Should you buy the Twitter dip? Why didn't Winnebago rally on earnings & more in #AskHalftime,CNBC Television,0
2018-08-05 20:00:00-04:00,TWTR,twitter faces backlash temporarily suspending conservative commentator fox news contributors jehmu greene deroy murdock discuss twitter facing scrutiny briefly locking political commentator candace owens account accused violating social media platform rules,"Fox News contributors Jehmu Greene and Deroy Murdock discuss how Twitter is facing scrutiny for briefly locking political commentator Candace Owens out of her account, after she was accused of violating the social media platform's rules.",https://www.youtube.com/watch?v=ck9whxo6YUQ,Neutral,Twitter faces backlash after temporarily suspending conservative commentator,Fox Business,0
2018-08-05 20:00:00-04:00,TWTR,big tech censorship conservatives fueling trump base fox news contributor jessica tarlov republican strategist matt braynard debate censorship big tech companies apple twitter,Fox News contributor Jessica Tarlov and Republican strategist Matt Braynard debate censorship by big tech companies such as Apple and Twitter.,https://www.youtube.com/watch?v=gIf1xhVVvwA,Neutral,Big tech censorship of conservatives fueling Trump's base?,Fox Business,0
2018-08-06 20:00:00-04:00,TWTR,fang stocks account half p gains year cnbc mike santoli discusses whether stock market relies much fang stocks,CNBC's Mike Santoli discusses whether the stock market relies too much on the FANG stocks.,https://www.youtube.com/watch?v=R6QR5fq9nTk,Neutral,FANG stocks account for half of S&P 500's gains this year,CNBC Television,0
2018-08-06 20:00:00-04:00,TWTR,time sell tech stocks novapoint capital joseph sroka state tech sector,NovaPoint Capital's Joseph Sroka on the state of the tech sector.,https://www.youtube.com/watch?v=yw5lyUDTsiQ,Neutral,Time to sell tech stocks?,Fox Business,0
2018-08-07 20:00:00-04:00,TWTR,flat declining user bases point peak social media use mike isaac new york times technology reporter discusses whether social media apps like facebook snapchat twitter reached peak use considering lack user growth recent earnings reports,"Mike Isaac, New York Times technology reporter, discusses whether social media apps like Facebook, Snapchat, and Twitter have reached peak use, considering a lack of user growth in recent earnings reports.",https://www.youtube.com/watch?v=HFNJ3lSMMoM,Neutral,Flat and declining user bases point to peak social media use,CNBC Television,0
2018-08-07 20:00:00-04:00,TWTR,twitter attempting control society kennedy fbn kennedy expresses dismay hate speech social media outlets suppressing free speech,FBN's Kennedy expresses her dismay for hate speech and how social media outlets are suppressing free speech.,https://www.youtube.com/watch?v=5jxH7k5z3ig,Neutral,Twitter is attempting to control society: Kennedy,Fox Business,0
2018-08-07 20:00:00-04:00,TWTR,final trade twtr tap fast money traders share final trades day including twitter molson coors ethereum classic amd,"The ""Fast Money"" traders share their final trades of the day, including Twitter, Molson Coors, ethereum classic and AMD.",https://www.youtube.com/watch?v=pvo-muXNq20,Neutral,"Final Trade: TWTR, TAP & more",CNBC Television,0
2018-08-08 20:00:00-04:00,TWTR,cramer social media peaked becoming less controversial squawk street crew discuss social media landscape following twitter ceo jack dorsey conversation sean hannity radio show alleged shadow banning,"The ""Squawk on the Street"" crew discuss the social media landscape following Twitter CEO Jack Dorsey's conversation with Sean Hannity on his radio show about alleged ""shadow banning.""",https://www.youtube.com/watch?v=8dmw9HOQQI8,Neutral,Cramer: Social media peaked because it's becoming less controversial,CNBC Television,0
2018-08-08 20:00:00-04:00,TWTR,twitter created conditions supervirus former cnn chairman walter isaacson former cnn chairman weighs thinks social networks harming society policing content twitter ceo jack dorsey refuses remove right wing conspiracy theorist alex jones platform,"Walter Isaacson, former CNN chairman, weighs in on why he thinks social networks are harming society by not policing their content more, as Twitter CEO Jack Dorsey refuses to remove right-wing conspiracy theorist Alex Jones from its platform.",https://www.youtube.com/watch?v=wCHDOIClb6k,Neutral,Twitter has created conditions of a supervirus: Former CNN chairman,CNBC Television,0
2018-08-08 20:00:00-04:00,TWTR,ron paul slams tech giants censoring libertarians ron paul liberty report host ron paul social media sites censoring libertarians,“The Ron Paul Liberty Report” host Ron Paul on how social media sites are censoring libertarians.,https://www.youtube.com/watch?v=0BhK3Lb8qgw,Neutral,Ron Paul slams tech giants for censoring libertarians,Fox Business,0
2018-08-09 20:00:00-04:00,TWTR,final trade intc low fast money traders share final trades day including intel lowe twitter ralph lauren,"The ""Fast Money"" traders share their final trades of the day, including Intel, Lowe's, Twitter & Ralph Lauren.",https://www.youtube.com/watch?v=Jr54A3mFCTI,Neutral,"Final Trade: INTC, LOW & more",CNBC Television,0
2018-08-09 20:00:00-04:00,TWTR,sree sreenivasan social media content crackdown sree sreenivasan former new york city chief digital officer social media strategist discusses social media companies need police content platforms,"Sree Sreenivasan, former New York City chief digital officer and social media strategist, discusses why social media companies need to police the content on their platforms.",https://www.youtube.com/watch?v=zyceXvcKkd8,Neutral,Sree Sreenivasan on social media content crackdown,CNBC Television,0
2018-08-12 20:00:00-04:00,TWTR,know taking long twitter deal problem created says expert recode kara swisher discusses twitter refusal take infowars alex jones platform like facebook youtube,Recode's Kara Swisher discusses Twitter's refusal to take Infowars' Alex Jones off the platform like Facebook and YouTube did.,https://www.youtube.com/watch?v=2N7Fi2kPiPQ,Neutral,"Don't know why it's taking so long for Twitter to deal with a problem they created, says expert",CNBC Television,0
2018-08-12 20:00:00-04:00,TWTR,twitter launching charm offensive conservatives charlie gasparino bn charlie gasparino discusses twitter criticized allegedly biased conservatives shares risen citron research predicted social media giant stock would rally,BN's Charlie Gasparino discusses how Twitter has been criticized for allegedly being biased against conservatives and how shares have risen after Citron Research predicted that the social media giant's stock would rally.,https://www.youtube.com/watch?v=AY6NNL1EGjg,Neutral,Twitter is launching a charm offensive with conservatives: Charlie Gasparino,Fox Business,0
2018-08-13 20:00:00-04:00,TWTR,twitter worried business impact conservatives fleeing gasparino fbn charlie gasparino twitter concerns business impact conservatives fleeing social network,FBN's Charlie Gasparino Twitter's concerns about the business impact of conservatives fleeing the social network.,https://www.youtube.com/watch?v=jzqhKW5iyY4,Neutral,Twitter worried about business impact of conservatives fleeing: Gasparino,Fox Business,0
2018-08-14 20:00:00-04:00,TWTR,twitter ceo jack dorsey speaks nbc alex jones suspension cnbc josh lipton gives preview nbc anchor lester holt interview twitter ceo jack dorsey finally led suspension right wing conspiracy theorist alex jones,CNBC's Josh Lipton gives a preview of NBC Anchor Lester Holt's interview with Twitter CEO Jack Dorsey about what finally led to his suspension of right-wing conspiracy theorist Alex Jones.,https://www.youtube.com/watch?v=WXUBWHjjwYo,Neutral,Twitter CEO Jack Dorsey speaks to NBC on Alex Jones suspension,CNBC Television,0
2018-08-14 20:00:00-04:00,TWTR,twitter bans alex jones infowars account seven days cnbc sue herara reports twitter temporarily suspending alex jones infowars account seven days temporarily suspending alex jones personal account week well,"CNBC's Sue Herara reports on Twitter temporarily suspending Alex Jones' Infowars account for seven days, after temporarily suspending Alex Jones' personal account for a week as well.",https://www.youtube.com/watch?v=hK4bByIhSbo,Neutral,Twitter bans Alex Jones' Infowars account for seven days,CNBC Television,0
2018-08-15 20:00:00-04:00,TWTR,stocks billionaires george soros warren buffett buying fbn kristina partsinevelos discusses stocks billionaires george soros warren buffett buying,FBN's Kristina Partsinevelos discusses what stocks billionaires George Soros and Warren Buffett are buying.,https://www.youtube.com/watch?v=lXIz4O44U6g,Neutral,"What stocks are billionaires George Soros, Warren Buffett buying?",Fox Business,0
2018-08-19 20:00:00-04:00,TWTR,absolute free speech needed social media newspicks ceo ian myer concerns social media censorship tesla recent troubles,NewsPicks CEO Ian Myer on concerns over social media censorship and Tesla's recent troubles.,https://www.youtube.com/watch?v=feh_wIlmYHQ,Neutral,Absolute free speech needed on social media?,Fox Business,0
2018-08-19 20:00:00-04:00,TWTR,jack dorsey speaks twitter problems rare tv interview twitter ceo jack dorsey discusses toxic behavior platform efforts improve health conversations ready question everything dorsey says even basic features like follower counts,"In a rare TV interview, Twitter CEO Jack Dorsey discusses ""toxic"" behavior on the platform and his efforts to improve the ""health"" of conversations. ""We're ready to question everything,"" Dorsey says, even basic features like follower counts.",https://www.youtube.com/watch?v=xP4E17cB4oY,Neutral,Jack Dorsey speaks about Twitter's problems,CNN,0
2018-08-20 20:00:00-04:00,TWTR,social media platforms need find balance comes content regulation walter isaacson perella weinberg advisory partner former cnn ceo discusses social media regulation president donald trump calls twitter censorship disgusting notes advertisers may grow sick platform filled indecent behavior potentially making,"Walter Isaacson, a Perella Weinberg advisory partner and former CNN CEO, discusses social media regulation as President Donald Trump calls Twitter censorship ""disgusting."" He notes advertisers may grow sick of being on a platform that is filled with indecent behavior, potentially making",https://www.youtube.com/watch?v=UYPl_kzgA4s,Neutral,"Social media platforms need to find balance when it comes to content regulation,",CNBC Television,0
2018-08-20 20:00:00-04:00,TWTR,fake ad campaign calls one twitter problems ad campaign designed look like made twitter encouraging users skeptical read platform latest critique twitter policy misinformation,An ad campaign designed to look like it was made by Twitter itself is encouraging users to be more skeptical of what they read on the platform. It's the latest critique of Twitter's policy on misinformation.,https://www.youtube.com/watch?v=2zUum7WhKsw,Neutral,Fake ad campaign calls out one of Twitter's problems,CNN,0
2018-08-21 20:00:00-04:00,TWTR,best days bull market behind us mark zandi moody chief economist mark zandi outlook markets,Moody's Chief Economist Mark Zandi on the outlook for the markets.,https://www.youtube.com/watch?v=GDlg0ndjPZw,Neutral,The best days of the bull market are behind us: Mark Zandi,Fox Business,0
2018-08-21 20:00:00-04:00,TWTR,experts believe reached peak social media stocks yet elad gil co founder color genomics jon brod co founder president confide believe reached peak social media market issue misinformation easily spread platforms could lead plateau stocks gil said social media,"Elad Gil, co-founder of Color Genomics, and Jon Brod, co-founder and president of Confide, don't believe that we've reached the peak of the social media market, but the issue of misinformation being easily spread on these platforms could lead to a plateau for stocks. Gil said that social media",https://www.youtube.com/watch?v=fl9qmjVkGec,Neutral,Experts don't believe we've reached a peak in social media stocks just yet,CNBC Television,0
2018-08-23 20:00:00-04:00,TWTR,facebook organizes meeting big tech firms discuss election strategy cnbc julia boorstin discusses meeting organized facebook twitter headquarters san francisco discuss securing platform ahead midterm elections,"CNBC's Julia Boorstin discusses a meeting organized by Facebook at Twitter headquarters in San Francisco, to discuss how it's securing the platform ahead of midterm elections.",https://www.youtube.com/watch?v=RXxMWz4tZtQ,Neutral,Facebook organizes meeting of big tech firms to discuss election strategy,CNBC Television,0
2018-08-23 20:00:00-04:00,TWTR,netflix upgraded buy suntrust halftime report traders debate suntrust upgrading netflix buy rating also trimming price target,"The ""Halftime Report"" traders debate SunTrust upgrading Netflix to a ""buy"" rating, but also trimming the price target to $410.",https://www.youtube.com/watch?v=frLwaS2Sg5k,Neutral,Netflix upgraded to 'buy' at SunTrust,CNBC Television,0
2018-08-23 20:00:00-04:00,TWTR,twitter facebook fire political suppression allegations former rep jason chaffetz r utah reports twitter jack dorsey testify capitol hill trump administration push renegotiate u trade deals concerns censorship social media platforms attorney general jeff sessions political future,"Former Rep. Jason Chaffetz, (R-Utah), on reports Twitter Jack Dorsey will testify on Capitol Hill, the Trump administration's push to renegotiate U.S. trade deals, concerns of censorship on social media platforms and Attorney General Jeff Sessions' political future.",https://www.youtube.com/watch?v=ByqpgyPaMvc,Neutral,"Twitter, Facebook under fire for political suppression allegations",Fox Business,0
2018-08-24 20:00:00-04:00,TWTR,twitter ceo dorsey testify house committee sept cnbc leslie picker report twitter ceo jack dorsey testify front house committee next month discuss algorithms content monitoring fast money traders weigh,CNBC's Leslie Picker report that Twitter CEO Jack Dorsey will testify in front of a House Committee next month to discuss algorithms and content monitoring. The Fast Money traders weigh in.,https://www.youtube.com/watch?v=Kx1vYh1hRVE,Neutral,Twitter CEO Dorsey to testify to House Committee on Sept. 5,CNBC Television,0
2018-08-26 20:00:00-04:00,TWTR,final trades palo alto networks cisco micron twitter halftime report traders give top stocks watch second half,"The ""Halftime Report"" traders give their top stocks to watch for the second half.",https://www.youtube.com/watch?v=EVSSrS1eXTk,Neutral,"Final trades: Palo Alto Networks, Cisco, Micron & Twitter",CNBC Television,0
2018-08-26 20:00:00-04:00,TWTR,twitter built liberals tool attack conservative accounts jim hanson jim hanson former member u army special forces discusses believes twitter bias republicans conservatives,"Jim Hanson, former member of the U.S. Army Special Forces, discusses why he believes that Twitter is bias against Republicans and conservatives.",https://www.youtube.com/watch?v=3T-oq3qax5I,Neutral,Twitter built liberals a tool to attack conservative accounts: Jim Hanson,Fox Business,0
2018-08-27 20:00:00-04:00,TWTR,trump attacks silicon valley cnbc julia boorstin reports president trump calling google taking advantage lot people also lobbing accusations facebook twitter,"CNBC's Julia Boorstin reports on President Trump calling out Google for ""taking advantage of a lot of people,"" while also lobbing accusations at Facebook and Twitter.",https://www.youtube.com/watch?v=XX5DNDwR8I0,Neutral,Trump attacks Silicon Valley,CNBC Television,0
2018-08-27 20:00:00-04:00,TWTR,trading trump threats social picks fast money traders give trades social media president trump levels accusations bias,"The ""Fast Money"" traders give you 3 trades in social media as President Trump levels accusations of bias against them.",https://www.youtube.com/watch?v=mRAZ-i8n1LY,Neutral,Trading Trump threats: 3 social picks,CNBC Television,0
2018-08-29 20:00:00-04:00,TWTR,bias conservatives internet association ceo internet association ceo michael beckerman allegations conservative censorship social media companies,Internet Association CEO Michael Beckerman on allegations of conservative censorship by social media companies.,https://www.youtube.com/watch?v=pw33bAhz6CQ,Neutral,There is not bias against conservatives: Internet Association CEO,Fox Business,0
2018-08-30 20:00:00-04:00,TWTR,twitter facebook head washington testify senate big tech heads hill congress slam tech giants cnbc melissa lee fast money traders steve grasso mike khouw dan nathan guy adami,"Big tech heads to the Hill. Will Congress slam the tech giants? With CNBC's Melissa Lee and the Fast Money traders, Steve Grasso, Mike Khouw, Dan Nathan and Guy Adami.",https://www.youtube.com/watch?v=QcfNtCYI5Wk,Neutral,"Twitter, Facebook head to Washington to testify before the Senate",CNBC Television,0
2018-09-03 20:00:00-04:00,TWTR,twitter facebook executives face lawmakers cnbc ylan mui reports subjects facebook twitter executives set testify head capitol hill wednesday,CNBC's Ylan Mui reports on the subjects Facebook and Twitter executives are set to testify on when they head to Capitol Hill on Wednesday.,https://www.youtube.com/watch?v=I-EtnCb5NgA,Neutral,"Twitter, Facebook executives to face lawmakers",CNBC Television,0
